3.0,0.00023221969604492188
3.0,0.00033593177795410156
3.0,0.0003192424774169922
3.0,0.00030803680419921875
3.0,0.0003502368927001953
3.0,0.0003407001495361328
3.0,0.0003330707550048828
3.0,0.00034499168395996094
3.0,0.0003516674041748047
3.0,0.0003666877746582031
3.0,0.0004086494445800781
4.0,0.00023317337036132812
3.0,0.0003762245178222656
3.0,0.0004146099090576172
4.0,0.0002484321594238281
3.0,0.00025916099548339844
3.0,0.00033926963806152344
3.0,0.00031447410583496094
4.0,0.000274658203125
3.0,0.00028252601623535156
